perturbation,e_distance,e_pval,n_cells,n_donors,viability_ratio,note,e_qval,viability_flag,target_fc,on_target_ok,gate_sig,gate_viable,passes_gates,n_signif_kd,n_guides_kd,kd_confirmed,best_kd_rank,kd_gated_hit,direction_score,direction_sign_agreement,direction_n_donors,direction_per_donor,direction_tier
MSANTD2,0.3647205467273977,0.0139860139860139,218,2,0.9999999999954128,,0.0147521235680586,False,,,True,True,True,2,2,True,5682.0,True,0.0102979546267294,False,2,0.0367;-0.0161,neutral
PGBD1,0.3626115198810851,0.0049950049950049,300,2,1.3761467889845131,,0.0054236631035567,False,,,True,True,True,1,2,True,2814.0,True,-0.0476045056155023,False,2,-0.1201;0.0249,neutral
MAPRE2,0.3623156447417344,0.0029970029970029,300,2,1.3761467889845131,,0.0033107707436469,False,0.0648644098914545,True,True,True,True,2,2,True,11661.0,True,0.0497397203676689,True,2,0.0129;0.0866,neutral
SYNJ2BP,0.3620703084355199,0.0049950049950049,300,2,1.3761467889845131,,0.0054236631035567,False,,,True,True,True,1,1,True,3849.0,True,0.0672792998893503,True,2,0.0869;0.0476,brake
STAC3,0.3614099537020081,0.0259740259740259,167,2,0.7660550458680456,,0.0269763832825668,False,,,True,True,True,1,2,True,2688.0,True,0.0121225784095402,True,2,0.0115;0.0128,neutral
ZBTB40,0.3607779264213988,0.0019980019980019,300,2,1.3761467889845131,,0.0022473347284046,False,,,True,True,True,2,2,True,5133.0,True,-0.0137527611533718,True,2,-0.0088;-0.0187,neutral
ENOSF1,0.3594237829803006,0.0029970029970029,300,2,1.3761467889845131,,0.0033107707436469,False,,,True,True,True,2,2,True,7280.0,True,-0.0644664290651275,True,2,-0.0260;-0.1030,enhancer
PLCXD2,0.358979895949453,0.0019980019980019,300,2,1.3761467889845131,,0.0022473347284046,False,0.0451107146066272,True,True,True,True,2,2,True,5045.0,True,0.0625113528864975,False,2,0.1829;-0.0579,brake
KIAA0753,0.3588446103293421,0.0039960039960039,273,2,1.252293577975907,,0.0043721344658784,False,,,True,True,True,2,2,True,4846.0,True,0.0423546411036621,False,2,-0.0045;0.0892,neutral
KATNAL1,0.358206075683313,0.0049950049950049,253,2,1.1605504587102728,,0.0054236631035567,False,,,True,True,True,2,2,True,4545.0,True,0.1363263864773097,True,2,0.0334;0.2392,brake
GPSM3,0.3581701790970086,0.0079920079920079,249,2,1.142201834857146,,0.0085648446933933,False,0.0678492671571548,True,True,True,True,2,2,True,8195.0,True,-0.2038978404895868,True,2,-0.1382;-0.2696,enhancer
SLFN12,0.3580961423358317,0.0129870129870129,219,2,1.0045871559586943,,0.0137325926361703,False,,,True,True,True,1,2,True,3756.0,True,-0.0500032865879062,False,2,-0.2118;0.1118,enhancer
TCAIM,0.3573116685247015,0.0029970029970029,300,2,1.3761467889845131,,0.0033107707436469,False,,,True,True,True,2,2,True,5824.0,True,-0.0643841276729631,True,2,-0.0632;-0.0655,enhancer
DSTN,0.3565512989579318,0.0029970029970029,288,2,1.3211009174251327,,0.0033107707436469,False,0.1658270370377712,True,True,True,True,2,2,True,9412.0,True,0.1007992328977723,True,2,0.0360;0.1656,brake
RNF185,0.3565202178225064,0.0059940059940059,263,2,1.2064220183430898,,0.0064715348838437,False,,,True,True,True,2,2,True,6640.0,True,-0.0979673544433051,True,2,-0.0365;-0.1594,enhancer
USP21,0.3561007432181355,0.0059940059940059,300,2,1.3761467889845131,,0.0064715348838437,False,,,True,True,True,2,2,True,7050.0,True,0.0120034397364566,False,2,-0.0204;0.0444,neutral
PRTFDC1,0.3560620150919433,0.0169830169830169,194,2,0.8899082568766519,,0.0178228964356132,False,0.1522651943826665,True,True,True,True,2,2,True,2796.0,True,-0.0913691266037158,True,2,-0.0649;-0.1178,enhancer
RNF207,0.3531348327909924,0.0029970029970029,293,2,1.3440366972415412,,0.0033107707436469,False,,,True,True,True,2,2,True,2748.0,True,0.0270279139003225,False,2,-0.0367;0.0908,neutral
ZNF429,0.3528978446674102,0.0019980019980019,300,2,1.3761467889845131,,0.0022473347284046,False,,,True,True,True,1,2,True,1695.0,True,-0.1012508118945061,True,2,-0.0825;-0.1200,enhancer
CCNDBP1,0.3525567100536122,0.0019980019980019,278,2,1.2752293577923155,,0.0022473347284046,False,,,True,True,True,2,2,True,9263.0,True,-0.0742370697995168,True,2,-0.0383;-0.1101,enhancer
TCEAL4,0.3522498103317559,0.0289710289710289,180,2,0.8256880733907079,,0.0300127370139144,False,,,True,True,True,2,2,True,2935.0,True,-0.1070713791763934,False,2,-0.2259;0.0118,enhancer
ZNF618,0.3518807206483387,0.0169830169830169,213,2,0.9770642201790044,,0.0178228964356132,False,,,True,True,True,2,2,True,1876.0,True,0.0075920800585833,False,2,0.0339;-0.0187,neutral
PLEKHG3,0.3517902595407491,0.0049950049950049,287,2,1.316513761461851,,0.0054236631035567,False,,,True,True,True,2,2,True,4014.0,True,-0.0328338356795114,False,2,0.0680;-0.1337,neutral
RSRP1,0.3514380899293883,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,,,True,True,True,2,2,True,9769.0,True,-0.0025695202374741,False,2,0.0420;-0.0471,neutral
STARD4,0.3512640575480432,0.0059940059940059,279,2,1.2798165137555972,,0.0064715348838437,False,0.0725420353172694,True,True,True,True,2,2,True,10982.0,True,0.1199125301877188,True,2,0.0392;0.2007,brake
LIX1L,0.3501308435525772,0.0009990009990009,300,2,1.3761467889845131,,0.0011657389743494,False,0.076033721705175,True,True,True,True,2,2,True,9676.0,True,-0.0204204950031626,True,2,-0.0306;-0.0102,neutral
ZNF841,0.3500693467336617,0.0239760239760239,200,2,0.917431192656342,,0.024932972291823,False,,,True,True,True,2,2,True,5025.0,True,0.0283984052960086,False,2,-0.0852;0.1420,neutral
AGGF1,0.3496861531931543,0.0059940059940059,248,2,1.137614678893864,,0.0064715348838437,False,,,True,True,True,2,2,True,10740.0,True,-0.0989558529652732,True,2,-0.0558;-0.1421,enhancer
EML4,0.3494387890132699,0.0099900099900099,239,2,1.096330275224329,,0.0106283819426782,False,,,True,True,True,2,2,True,10649.0,True,0.0351763235166382,False,2,-0.0545;0.1249,neutral
TCEAL8,0.3486597531270803,0.0239760239760239,213,2,0.9770642201790044,,0.024932972291823,False,,,True,True,True,2,2,True,6746.0,True,-0.1610800885870491,True,2,-0.1227;-0.1995,enhancer
LRRC6,0.3478346339650571,0.0039960039960039,300,2,1.3761467889845131,,0.0043721344658784,False,,,True,True,True,2,2,True,1936.0,True,0.0461463341500253,False,2,0.1840;-0.0917,neutral
CHST7,0.3477066116927787,0.0019980019980019,299,2,1.3715596330212314,,0.0022473347284046,False,,,True,True,True,2,2,True,4928.0,True,-0.0250817911168362,True,2,-0.0181;-0.0321,neutral
C1orf21,0.3474668530204923,0.0439560439560439,152,2,0.69724770641882,,0.0451562089787345,False,0.0451526637849421,True,True,True,True,2,2,True,4323.0,True,-0.115896940866827,True,2,-0.0970;-0.1348,required-machinery
SREBF2,0.347161512197836,0.0379620379620379,159,2,0.729357798161792,,0.0391074295424471,False,,,True,True,True,2,2,True,11458.0,True,-0.0393930520953809,False,2,0.0535;-0.1323,neutral
VANGL1,0.3463685649264434,0.0319680319680319,181,2,0.8302752293539896,,0.0330396990738546,False,0.0459276909436326,True,True,True,True,2,2,True,6934.0,True,-0.0071554107432012,False,2,-0.1175;0.1032,neutral
LIMD1,0.3461533372415957,0.0089910089910089,259,2,1.188073394489963,,0.009594100274201,False,,,True,True,True,2,2,True,10297.0,True,0.0138241118619018,False,2,-0.0197;0.0474,neutral
PPM1A,0.3458470576298467,0.0059940059940059,259,2,1.188073394489963,,0.0064715348838437,False,,,True,True,True,2,2,True,9642.0,True,0.0553536248747615,False,2,0.1565;-0.0458,brake
LZTS3,0.3441173344311394,0.0179820179820179,212,2,0.9724770642157228,,0.0188470926123267,False,,,True,True,True,1,2,True,2185.0,True,-0.0602596583560336,True,2,-0.0962;-0.0243,enhancer
ATP5MC1,0.3428328134379583,0.0189810189810189,208,2,0.9541284403625958,,0.0198650283744985,False,,,True,True,True,2,2,True,7540.0,True,0.1349600705123631,True,2,0.1650;0.1050,brake
ZBTB49,0.3428258639910737,0.0029970029970029,300,2,1.3761467889845131,,0.0033107707436469,False,,,True,True,True,2,2,True,4462.0,True,0.0643511978644265,True,2,0.0016;0.1271,brake
DALRD3,0.3418288935596578,0.0039960039960039,260,2,1.1926605504532448,,0.0043721344658784,False,,,True,True,True,1,2,True,6274.0,True,0.0896521745159899,True,2,0.0637;0.1156,brake
GPAT3,0.3416130063173455,0.0029970029970029,300,2,1.3761467889845131,,0.0033107707436469,False,0.0282211906722585,True,True,True,True,2,2,True,5408.0,True,-0.043558666591808,False,2,0.0246;-0.1117,neutral
TUBA4A,0.3413684376571524,0.0329670329670329,172,2,0.7889908256844542,,0.0340506522554563,False,0.1374698924800544,True,True,True,True,2,2,True,11143.0,True,0.0583980545573417,True,2,0.0339;0.0829,brake
ZNF565,0.3410332961724265,0.0029970029970029,300,2,1.3761467889845131,,0.0033107707436469,False,,,True,True,True,2,2,True,3674.0,True,0.0310514345440897,True,2,0.0541;0.0080,neutral
PPP2R3B,0.3410020964198352,0.0039960039960039,292,2,1.3394495412782594,,0.0043721344658784,False,0.0588611170658123,True,True,True,True,2,2,True,6202.0,True,0.0494684778804869,False,2,-0.0183;0.1173,neutral
ZNF823,0.3407890466632892,0.0099900099900099,239,2,1.096330275224329,,0.0106283819426782,False,0.0433303224079898,True,True,True,True,2,2,True,3116.0,True,0.0130814004913698,True,2,0.0115;0.0147,neutral
MND1,0.3406686172386841,0.0059940059940059,246,2,1.1284403669673009,,0.0064715348838437,False,0.2503662722626051,True,True,True,True,2,2,True,6623.0,True,-0.0605529034022947,True,2,-0.0434;-0.0777,enhancer
FOXJ2,0.3396259610851615,0.0379620379620379,181,2,0.8302752293539896,,0.0391074295424471,False,,,True,True,True,2,2,True,6619.0,True,-0.0131758418171273,False,2,-0.0450;0.0186,neutral
KCNMB4,0.3395714604236346,0.0039960039960039,300,2,1.3761467889845131,,0.0043721344658784,False,,,True,True,True,1,2,True,2221.0,True,-0.0675590391938633,True,2,-0.1097;-0.0254,enhancer
PDCD6IP,0.3392116117852026,0.0429570429570429,149,2,0.6834862385289748,,0.0441457913156026,False,,,True,True,True,2,2,True,9972.0,True,0.0195660166179293,False,2,-0.0445;0.0836,neutral
WBP1,0.3381528056484555,0.0049950049950049,300,2,1.3761467889845131,,0.0054236631035567,False,,,True,True,True,2,2,True,5228.0,True,-0.0551570490101898,True,2,-0.0532;-0.0571,enhancer
ERCC8,0.3379915273132639,0.0039960039960039,300,2,1.3761467889845131,,0.0043721344658784,False,,,True,True,True,2,2,True,6997.0,True,0.1244057360758426,True,2,0.1615;0.0873,brake
TMEM222,0.336926282765269,0.0279720279720279,201,2,0.9220183486196238,,0.0290040844840953,False,,,True,True,True,2,2,True,5823.0,True,-0.04854384705005,True,2,-0.0378;-0.0593,neutral
PAK4,0.3363318468970604,0.0059940059940059,300,2,1.3761467889845131,,0.0064715348838437,False,,,True,True,True,2,2,True,3932.0,True,-0.0610117420781858,True,2,-0.0761;-0.0459,enhancer
INPP5K,0.3354393652639942,0.0269730269730269,197,2,0.903669724766497,,0.0279910617417421,False,,,True,True,True,1,2,True,6336.0,True,-0.0604533753219247,True,2,-0.0726;-0.0483,enhancer
TSTD1,0.3353326684791398,0.0339660339660339,194,2,0.8899082568766519,,0.0350540013086255,False,,,True,True,True,2,2,True,7739.0,True,0.0841580583446131,False,2,-0.1218;0.2901,brake
TMEM53,0.3352654581021212,0.0079920079920079,257,2,1.1788990825633996,,0.0085648446933933,False,,,True,True,True,2,2,True,3755.0,True,0.0416647886869017,True,2,0.0088;0.0746,neutral
HNRNPH3,0.3338991960420472,0.0269730269730269,210,2,0.9633027522891592,,0.0279910617417421,False,,,True,True,True,2,2,True,12175.0,True,-0.02192784846707,False,2,0.0914;-0.1353,neutral
ACP6,0.3327818181818216,0.0119880119880119,275,2,1.2614678899024705,,0.0127020732856768,False,,,True,True,True,2,2,True,4436.0,True,-0.1119174940768729,True,2,-0.1106;-0.1133,enhancer
WDR34,0.3325318840579712,0.0029970029970029,300,2,1.3761467889845131,,0.0033107707436469,False,,,True,True,True,2,2,True,5640.0,True,-0.0753561505883352,True,2,-0.0161;-0.1346,enhancer
SIGMAR1,0.3314280564845759,0.0039960039960039,300,2,1.3761467889845131,,0.0043721344658784,False,,,True,True,True,2,2,True,11738.0,True,0.0272519765943459,True,2,0.0134;0.0411,neutral
RETREG1,0.3297308807134911,0.0049950049950049,300,2,1.3761467889845131,,0.0054236631035567,False,,,True,True,True,1,2,True,3888.0,True,-0.0535897877794599,False,2,0.0111;-0.1182,enhancer
EGR1,0.3291500954749011,0.0039960039960039,261,2,1.1972477064165263,,0.0043721344658784,False,0.1727150866954369,True,True,True,True,2,2,True,4286.0,True,-0.1078296732561945,True,2,-0.1345;-0.0811,enhancer
ARL9,0.3287536231884047,0.0049950049950049,300,2,1.3761467889845131,,0.0054236631035567,False,6.269149210692742e-07,True,True,True,True,1,2,True,2562.0,True,-0.0101353094963428,False,2,0.0830;-0.1033,neutral
PHLDA2,0.3282802641202735,0.0029970029970029,299,2,1.3715596330212314,,0.0033107707436469,False,0.1876519063231773,True,True,True,True,2,2,True,3615.0,True,-0.049901133010808,True,2,-0.0890;-0.0108,neutral
CLIC4,0.3277113340765396,0.0069930069930069,300,2,1.3761467889845131,,0.007523139012981,False,0.1129782963903342,True,True,True,True,2,2,True,4810.0,True,-0.0675731215260386,False,2,0.0039;-0.1391,enhancer
BCL2,0.3271632107023379,0.0029970029970029,300,2,1.3761467889845131,,0.0033107707436469,False,,,True,True,True,2,2,True,11297.0,True,0.0124730528544891,False,2,0.1033;-0.0784,neutral
ABRAXAS2,0.3271141583054557,0.0039960039960039,300,2,1.3761467889845131,,0.0043721344658784,False,,,True,True,True,2,2,True,7634.0,True,0.1099484454361006,False,2,-0.0615;0.2814,brake
STK4,0.3257327748179932,0.0439560439560439,177,2,0.8119266055008627,,0.0451562089787345,False,,,True,True,True,2,2,True,12281.0,True,-0.0682780640557822,True,2,-0.0079;-0.1286,enhancer
RDM1,0.3247928289167916,0.0189810189810189,240,2,1.1009174311876104,,0.0198650283744985,False,,,True,True,True,2,2,True,2960.0,True,-0.0852729916488273,True,2,-0.1388;-0.0318,enhancer
ZBTB5,0.3243325529542815,0.0039960039960039,300,2,1.3761467889845131,,0.0043721344658784,False,,,True,True,True,2,2,True,5431.0,True,0.022386979559445,False,2,-0.0084;0.0532,neutral
GUCY1B1,0.324269788182832,0.0029970029970029,300,2,1.3761467889845131,,0.0033107707436469,False,0.3796108142011449,True,True,True,True,2,2,True,2357.0,True,0.0031447666610892,False,2,-0.0946;0.1009,neutral
PRR14,0.3240086567278979,0.0479520479520479,173,2,0.793577981647736,,0.0491950421092048,False,,,True,True,True,2,2,True,9874.0,True,-0.1113616538083552,True,2,-0.0859;-0.1369,required-machinery
SNX1,0.3235432181345175,0.0049950049950049,300,2,1.3761467889845131,,0.0054236631035567,False,,,True,True,True,1,2,True,11982.0,True,-0.0216635514740512,False,2,0.0353;-0.0786,neutral
ABCB8,0.3234349277754518,0.0049950049950049,265,2,1.2155963302696533,,0.0054236631035567,False,,,True,True,True,2,2,True,7303.0,True,-0.0147241011864206,False,2,-0.0386;0.0092,neutral
ZNF154,0.3227008134970361,0.0189810189810189,213,2,0.9770642201790044,,0.0198650283744985,False,,,True,True,True,2,2,True,2048.0,True,-0.1024060788717261,True,2,-0.0808;-0.1240,enhancer
CLPTM1L,0.3223139725009289,0.0039960039960039,300,2,1.3761467889845131,,0.0043721344658784,False,,,True,True,True,2,2,True,12159.0,True,0.0456680037423397,False,2,-0.0066;0.0980,neutral
CEP85L,0.3218776662950517,0.0069930069930069,300,2,1.3761467889845131,,0.007523139012981,False,,,True,True,True,2,2,True,8875.0,True,0.0215269545618759,False,2,-0.0315;0.0745,neutral
PFKFB2,0.3215675336519581,0.0099900099900099,278,2,1.2752293577923155,,0.0106283819426782,False,,,True,True,True,2,2,True,3672.0,True,-0.0207983684122181,False,2,0.0794;-0.1210,neutral
VMAC,0.3200869193608326,0.0039960039960039,300,2,1.3761467889845131,,0.0043721344658784,False,,,True,True,True,2,2,True,3868.0,True,-0.0634271377955631,True,2,-0.0093;-0.1176,enhancer
TMEM18,0.3200333704942295,0.0089910089910089,300,2,1.3761467889845131,,0.009594100274201,False,,,True,True,True,2,2,True,7576.0,True,0.0676705617360263,False,2,-0.0122;0.1475,brake
EIF4E2,0.3196130434782489,0.0029970029970029,300,2,1.3761467889845131,,0.0033107707436469,False,,,True,True,True,2,2,True,11239.0,True,0.0584272757377357,False,2,0.1186;-0.0017,brake
EHD3,0.3184011148272034,0.0089910089910089,300,2,1.3761467889845131,,0.009594100274201,False,,,True,True,True,2,2,True,3660.0,True,-0.0097562049446693,True,2,-0.0106;-0.0089,neutral
PDCD6,0.3178128576737222,0.0049950049950049,300,2,1.3761467889845131,,0.0054236631035567,False,,,True,True,True,2,2,True,12018.0,True,0.0716023664549865,True,2,0.1160;0.0272,brake
PTPN4,0.3170186682786848,0.0149850149850149,224,2,1.0275229357751032,,0.0157796539678329,False,,,True,True,True,2,2,True,6354.0,True,0.0185191696411293,True,2,0.0021;0.0349,neutral
SLC25A19,0.3165829059828979,0.0049950049950049,300,2,1.3761467889845131,,0.0054236631035567,False,0.2094468905640003,True,True,True,True,2,2,True,9081.0,True,0.0114567371965513,False,2,-0.0581;0.0810,neutral
TJAP1,0.3163871837745731,0.0129870129870129,263,2,1.2064220183430898,,0.0137325926361703,False,,,True,True,True,1,1,True,4040.0,True,-0.0436873724681464,False,2,0.0001;-0.0875,neutral
SLC26A6,0.3152012263099237,0.0089910089910089,300,2,1.3761467889845131,,0.009594100274201,False,,,True,True,True,2,2,True,5316.0,True,0.0574929049729032,True,2,0.1129;0.0021,brake
ZIK1,0.3149877664257445,0.0459540459540459,170,2,0.7798165137578907,,0.0471706342656715,False,,,True,True,True,2,2,True,4221.0,True,-0.0102064817726595,False,2,0.0312;-0.0516,neutral
FAH,0.3144957755786848,0.0399600399600399,198,2,0.9082568807297788,,0.0411249718429851,False,0.0976077063507005,True,True,True,True,2,2,True,6258.0,True,-0.0799260609488818,True,2,-0.1381;-0.0218,enhancer
DYRK1A,0.312938684503905,0.0049950049950049,300,2,1.3761467889845131,,0.0054236631035567,False,,,True,True,True,1,2,True,10654.0,True,-0.0717616002681469,False,2,0.0330;-0.1766,enhancer
ZNF354A,0.3120875863398638,0.0099900099900099,263,2,1.2064220183430898,,0.0106283819426782,False,,,True,True,True,2,2,True,5190.0,True,-0.0680882353579169,True,2,-0.0564;-0.0798,enhancer
TRPS1,0.3101190635451516,0.0069930069930069,300,2,1.3761467889845131,,0.007523139012981,False,0.1480529390339531,True,True,True,True,2,2,True,5394.0,True,0.006970723727658,False,2,-0.0383;0.0522,neutral
CD55,0.3099794128576647,0.0049950049950049,300,2,1.3761467889845131,,0.0054236631035567,False,0.0541594613262165,True,True,True,True,2,2,True,12064.0,True,0.0344051398306867,True,2,0.0475;0.0213,neutral
STK16,0.3083468970642897,0.0039960039960039,300,2,1.3761467889845131,,0.0043721344658784,False,,,True,True,True,2,2,True,7410.0,True,0.0512900216721861,True,2,0.0458;0.0568,brake
GLT8D1,0.3078591601635025,0.0039960039960039,300,2,1.3761467889845131,,0.0043721344658784,False,,,True,True,True,2,2,True,7040.0,True,0.0541497548100889,True,2,0.0013;0.1070,brake
KIF5B,0.3061054013358131,0.0219780219780219,188,2,0.8623853210969615,,0.0228989447426321,False,,,True,True,True,1,2,True,12316.0,True,0.1118562127705949,True,2,0.1331;0.0906,brake
ZMAT1,0.3060828042328083,0.0329670329670329,225,2,1.032110091738385,,0.0340506522554563,False,,,True,True,True,1,2,True,2517.0,True,-0.0294626632920419,False,2,-0.1067;0.0478,neutral
ZNF302,0.305748272017837,0.0119880119880119,300,2,1.3761467889845131,,0.0127020732856768,False,,,True,True,True,2,2,True,3306.0,True,0.0236691260851219,False,2,-0.0387;0.0860,neutral
NRBF2,0.3046849498327688,0.0049950049950049,300,2,1.3761467889845131,,0.0054236631035567,False,,,True,True,True,2,2,True,8638.0,True,0.0041902967082516,False,2,0.0202;-0.0118,neutral
SPATA32,0.3037823857302086,0.0089910089910089,300,2,1.3761467889845131,,0.009594100274201,False,,,True,True,True,2,2,True,2061.0,True,0.1179891296218339,True,2,0.1044;0.1316,brake
PDE4A,0.3022475287996968,0.0089910089910089,300,2,1.3761467889845131,,0.009594100274201,False,1.1607206510721058,False,True,True,True,1,2,True,7454.0,True,0.0120465817186804,False,2,-0.1188;0.1429,neutral
EFNB2,0.3014014864362693,0.0069930069930069,300,2,1.3761467889845131,,0.007523139012981,False,3.264961740145995e-07,True,True,True,True,2,2,True,2362.0,True,0.0260858010919486,False,2,0.1517;-0.0996,neutral
MSRB1,0.3013824338198532,0.0119880119880119,263,2,1.2064220183430898,,0.0127020732856768,False,,,True,True,True,2,2,True,5499.0,True,0.0177272860322375,False,2,0.0652;-0.0297,neutral
ASAH1,0.300783647140868,0.0209790209790209,240,2,1.1009174311876104,,0.0218959797388486,False,,,True,True,True,2,2,True,7483.0,True,0.0252720609476875,True,2,0.0000;0.0505,neutral
CRIP2,0.2999773690078058,0.0069930069930069,300,2,1.3761467889845131,,0.007523139012981,False,,,True,True,True,2,2,True,1836.0,True,0.0284798046433655,False,2,-0.0238;0.0808,neutral
LUC7L,0.299121087643968,0.0069930069930069,289,2,1.3256880733884144,,0.007523139012981,False,0.1162518804794419,True,True,True,True,2,2,True,10727.0,True,-0.0397873861927093,False,2,-0.1123;0.0327,neutral
EML5,0.2989823857302056,0.0149850149850149,300,2,1.3761467889845131,,0.0157796539678329,False,,,True,True,True,2,2,True,3301.0,True,0.0957772768551885,True,2,0.1537;0.0378,brake
RCN2,0.2988586404371105,0.0319680319680319,215,2,0.9862385321055678,,0.0330396990738546,False,,,True,True,True,2,2,True,7490.0,True,-0.0301183654441465,False,2,-0.0938;0.0336,neutral
PANK2,0.2986716398589024,0.0099900099900099,265,2,1.2155963302696533,,0.0106283819426782,False,,,True,True,True,2,2,True,4085.0,True,0.1010083818063796,False,2,-0.0135;0.2156,brake
IL1A,0.2977798216276497,0.0089910089910089,300,2,1.3761467889845131,,0.009594100274201,False,1.0,False,True,True,True,1,2,True,2673.0,True,-0.0338730699483615,True,2,-0.0015;-0.0663,neutral
CXCR5,0.2968421033073198,0.0059940059940059,300,2,1.3761467889845131,,0.0064715348838437,False,0.0657218265549053,True,True,True,True,2,2,True,4093.0,True,-0.0213518428538208,False,2,0.0115;-0.0542,neutral
HPDL,0.2960018952062384,0.0089910089910089,300,2,1.3761467889845131,,0.009594100274201,False,0.0569439344848551,True,True,True,True,2,2,True,6250.0,True,0.0028511360179506,False,2,0.0542;-0.0485,neutral
LIFR,0.2957837606837614,0.0079920079920079,300,2,1.3761467889845131,,0.0085648446933933,False,,,True,True,True,2,2,True,1962.0,True,-0.0167917050221446,True,2,-0.0060;-0.0276,neutral
ZNF337,0.2953269416573718,0.0069930069930069,300,2,1.3761467889845131,,0.007523139012981,False,,,True,True,True,2,2,True,5648.0,True,0.0214140118705179,False,2,0.1177;-0.0749,neutral
PPIL3,0.2951917453371919,0.0089910089910089,273,2,1.252293577975907,,0.009594100274201,False,0.5690703644930585,True,True,True,True,2,2,True,7892.0,True,-0.0816317004853173,True,2,-0.0755;-0.0877,enhancer
GAB3,0.2950324414715695,0.0109890109890109,300,2,1.3761467889845131,,0.011670594957503,False,,,True,True,True,2,2,True,4593.0,True,-0.018182877485432,False,2,0.0759;-0.1123,neutral
MTHFSD,0.2947281894860438,0.0089910089910089,262,2,1.201834862379808,,0.009594100274201,False,,,True,True,True,2,2,True,4936.0,True,-0.0793716474549505,True,2,-0.0371;-0.1217,enhancer
GLTP,0.2944426357379797,0.0429570429570429,172,2,0.7889908256844542,,0.0441457913156026,False,,,True,True,True,2,2,True,6578.0,True,-0.1236048701879145,True,2,-0.1191;-0.1281,required-machinery
AGMAT,0.2934645653371674,0.0289710289710289,215,2,0.9862385321055678,,0.0300127370139144,False,0.0535033339327673,True,True,True,True,2,2,True,10853.0,True,-0.042496366637109,False,2,-0.1182;0.0332,neutral
PAQR3,0.2922755109624617,0.0069930069930069,300,2,1.3761467889845131,,0.007523139012981,False,,,True,True,True,2,2,True,7235.0,True,-0.020941771660473,False,2,0.0470;-0.0889,neutral
CXADR,0.2905189537387684,0.0309690309690309,201,2,0.9220183486196238,,0.0320361559395655,False,,,True,True,True,2,2,True,1951.0,True,0.0175630695853961,False,2,0.0378;-0.0027,neutral
KLRK1,0.2875852099591185,0.0079920079920079,300,2,1.3761467889845131,,0.0085648446933933,False,4.222498217051628e-07,True,True,True,True,2,2,True,2707.0,True,-0.0863183800465897,False,2,0.0241;-0.1967,enhancer
DENND6B,0.2829178743961336,0.0119880119880119,300,2,1.3761467889845131,,0.0127020732856768,False,,,True,True,True,2,2,True,2600.0,True,-0.0062080064447487,False,2,0.1485;-0.1609,neutral
HEMK1,0.2815139353400155,0.0079920079920079,300,2,1.3761467889845131,,0.0085648446933933,False,,,True,True,True,2,2,True,5822.0,True,0.0311459617102016,False,2,-0.0979;0.1602,neutral
CSPP1,0.2758837235228455,0.0079920079920079,300,2,1.3761467889845131,,0.0085648446933933,False,,,True,True,True,2,2,True,5817.0,True,-0.012445670724815,True,2,-0.0205;-0.0044,neutral
LRRC37A3,0.275863768115947,0.0139860139860139,300,2,1.3761467889845131,,0.0147521235680586,False,,,True,True,True,2,2,True,2379.0,True,-0.0452656217254325,False,2,0.0053;-0.0959,neutral
ACOT13,0.275309253065771,0.0109890109890109,300,2,1.3761467889845131,,0.011670594957503,False,0.0572475975259325,True,True,True,True,2,2,True,8210.0,True,0.0763048219602168,False,2,0.2400;-0.0874,brake
STOM,0.2747656065129646,0.0309690309690309,213,2,0.9770642201790044,,0.0320361559395655,False,0.0510322777573197,True,True,True,True,2,2,True,6300.0,True,-0.0503109524965125,True,2,-0.0812;-0.0194,enhancer
SLC38A1,0.2738197504976227,0.0149850149850149,271,2,1.2431192660493435,,0.0157796539678329,False,,,True,True,True,2,2,True,12364.0,True,-0.1099087329113699,True,2,-0.0101;-0.2097,enhancer
DUSP7,0.2701564474173139,0.0109890109890109,300,2,1.3761467889845131,,0.011670594957503,False,0.8626663022151202,False,True,True,True,1,2,True,,True,-0.0468809739036255,False,2,0.0295;-0.1233,neutral
NDUFV3,0.2694432552954353,0.0099900099900099,300,2,1.3761467889845131,,0.0106283819426782,False,,,True,True,True,2,2,True,9556.0,True,0.0309816438809389,False,2,-0.0448;0.1067,neutral
IL1RN,0.2680177629134164,0.0099900099900099,300,2,1.3761467889845131,,0.0106283819426782,False,0.3031688946531053,True,True,True,True,2,2,True,3095.0,True,-0.0618416677465122,True,2,-0.0050;-0.1187,enhancer
TEC,0.2677034931252322,0.0089910089910089,300,2,1.3761467889845131,,0.009594100274201,False,,,True,True,True,2,2,True,2614.0,True,0.0039585904539754,False,2,0.1017;-0.0938,neutral
FOXA3,0.2670899293942739,0.0109890109890109,300,2,1.3761467889845131,,0.011670594957503,False,,,True,True,True,1,2,True,1773.0,True,0.0164031051387026,False,2,0.1436;-0.1108,neutral
WWP1,0.2670254723470719,0.0129870129870129,272,2,1.2477064220126253,,0.0137325926361703,False,,,True,True,True,2,2,True,8594.0,True,0.0334130409744127,True,2,0.0399;0.0269,neutral
AKAP13,0.2661447417317006,0.0089910089910089,300,2,1.3761467889845131,,0.009594100274201,False,,,True,True,True,2,2,True,10227.0,True,0.0453609621369937,False,2,-0.0036;0.0943,neutral
