gene,ppr,is_seed,is_gated_hit,e_distance,e_qval,degree,enrichment,n_seed_nbrs,seed_weight_sum,seed_neighbors,is_sig_causal
SEPTIN12,3.930430593528979e-06,False,False,,,12,0.1552061534208035,0,0.0,,False
LRRC7,3.9302823389108175e-06,False,False,0.6170391675956921,0.0011657389743494,10,0.186240358911628,0,0.0,,True
TSSC4,3.928965717492612e-06,False,True,0.6007984452039992,0.0011657389743494,30,0.06205932316303498,0,0.0,,True
AP3M2,3.927224331787421e-06,False,True,1.198135562987737,0.0011657389743494,27,0.06892424155039953,0,0.0,,True
ERRFI1,3.92702178577995e-06,False,True,2.9638493980941902,0.0011657389743494,3,0.6202861811365623,0,0.0,,True
MLLT6,3.9267141685047924e-06,False,False,,,13,0.14313175199136008,0,0.0,,False
TGFBI,3.925889744475943e-06,False,False,0.607327907840947,0.0011657389743494,12,0.15502684285978086,0,0.0,,True
FOXC1,3.923238253706834e-06,False,True,0.7920284977896443,0.0011657389743494,8,0.23238320986269007,0,0.0,,True
CENPV,3.922638094895384e-06,False,True,3.0146311535366905,0.0011657389743494,3,0.6195937625490422,0,0.0,,True
ZP2,3.922570014538857e-06,False,False,,,14,0.13276778764924163,0,0.0,,False
PTOV1,3.9196982333728366e-06,False,True,0.6916596750561936,0.0011657389743494,4,0.4643470512165131,1,0.7,CREBBP(0.70),True
CRB2,3.919293278550358e-06,False,False,,,13,0.14286125484414405,0,0.0,,False
IL17RE,3.91803320303959e-06,False,False,1.571897017507652,0.0011657389743494,10,0.185659921359234,0,0.0,,True
AP1S2,3.917003998455858e-06,False,False,1.273262311506251,0.0033107707436469,29,0.06400384533476872,0,0.0,,True
TOM1L1,3.915927396068193e-06,False,False,,,6,0.3092668926501456,0,0.0,,False
WNT16,3.914990287081761e-06,False,False,1.4427160096638332,0.0011657389743494,36,0.05153214715101565,0,0.0,,True
CCDC92,3.914805990018349e-06,False,True,1.2348895119489924,0.0011657389743494,22,0.08432136211045886,0,0.0,,True
ZFHX3,3.913973954197384e-06,False,True,1.3691107331821613,0.0011657389743494,7,0.2649536711337104,0,0.0,,True
MUC4,3.909145253767466e-06,False,False,1.5198710701981,0.0011657389743494,20,0.09261937849751258,0,0.0,,True
NPY1R,3.907315708314231e-06,False,False,,,15,0.12343470810278544,0,0.0,,False
DOK7,3.905930430839525e-06,False,False,,,14,0.13220458528268694,0,0.0,,False
TBC1D14,3.90537907208142e-06,False,True,0.4610856926100553,0.0022473347284046,11,0.1682366297360456,0,0.0,,True
RIC8A,3.903009599418768e-06,False,True,0.9298696395391984,0.0011657389743494,11,0.16813455716187067,0,0.0,,True
EEF1AKNMT,3.902683163935232e-06,False,False,,,5,0.3698650888124698,0,0.0,,False
TM9SF2,3.90046042274585e-06,False,True,4.270631280125471,0.0011657389743494,1,1.8482721759223484,0,0.0,,True
RCVRN,3.899479923294197e-06,False,False,,,22,0.08399125256600856,0,0.0,,False
MON1A,3.898047223358683e-06,False,True,1.1445356733811778,0.0011657389743494,12,0.15392738810506215,0,0.0,,True
MAGEA11,3.893463868600129e-06,False,False,,,6,0.3074927981291428,0,0.0,,False
ARSA,3.892597790353996e-06,False,True,1.3024235976900158,0.0011657389743494,20,0.09222731944685722,0,0.0,,True
IL36RN,3.890175223195649e-06,False,False,0.6389777614515353,0.0011657389743494,11,0.16758167556940823,0,0.0,,True
FGL2,3.8888018533551836e-06,False,True,2.899369788182824,0.0011657389743494,9,0.20474973847009859,0,0.0,,True
PDE6H,3.887937489044996e-06,False,False,,,16,0.11514612865992886,0,0.0,,False
MSX2,3.88781999342844e-06,False,False,1.206895804285999,0.0011657389743494,14,0.1315915987204286,0,0.0,,True
LIPA,3.8856236669601015e-06,False,False,1.034876046572471,0.0033107707436469,16,0.11507760192660711,0,0.0,,True
HTR1E,3.883698974187218e-06,False,False,,,20,0.09201647979541774,0,0.0,,False
PARP12,3.882781004506261e-06,False,True,2.4276906723311527,0.0011657389743494,17,0.10822909451737275,0,0.0,,True
COL10A1,3.882628248791951e-06,False,False,,,21,0.08761058199869305,0,0.0,,False
MAN1C1,3.882323890746555e-06,False,True,0.6176552582683001,0.0022473347284046,6,0.30661299981152706,0,0.0,,True
VPS13D,3.881058629626818e-06,False,False,,,1,1.839078442234964,0,0.0,,False
PNISR,3.879446158073183e-06,False,False,,,17,0.10813613861556227,0,0.0,,False
RARG,3.877142678244664e-06,False,True,0.5959808665753172,0.0011657389743494,13,0.1413248330394628,0,0.0,,True
GNRH2,3.876927234451034e-06,False,True,0.5453023782980253,0.0011657389743494,13,0.14131697994745898,0,0.0,,True
ENSP00000497509,3.876908644000895e-06,False,False,,,9,0.20412354778291825,0,0.0,,False
PPAN-P2RY11,3.876232230158288e-06,False,False,,,43,0.04271607917634434,0,0.0,,False
SLC15A1,3.875955601438534e-06,False,False,,,5,0.3673320642595328,0,0.0,,False
BOLA1,3.875827866667178e-06,False,True,1.2936548494983242,0.0011657389743494,16,0.1147874870561818,0,0.0,,True
EXOC3L1,3.875518366288797e-06,False,False,,,11,0.16695028482269175,0,0.0,,False
CNIH3,3.868374945419901e-06,False,False,,,24,0.07637783965152808,0,0.0,,False
GPNMB,3.868101324984584e-06,False,False,2.3689079895949376,0.0011657389743494,9,0.20365983265079945,0,0.0,,True
ACSF2,3.8657467911604205e-06,False,True,0.7886522730923744,0.0011657389743494,23,0.07964446845475116,0,0.0,,True
SPAM1,3.865001113454178e-06,False,False,,,12,0.15262245230178306,0,0.0,,False
PLEKHM2,3.8634939971929775e-06,False,False,2.335204748650476,0.0064715348838437,10,0.18307552655098644,0,0.0,,True
TBC1D20,3.863380618131121e-06,False,True,1.3782576461362197,0.0011657389743494,8,0.22883769246345162,0,0.0,,True
CYP26B1,3.863047445833055e-06,False,False,,,27,0.06779791343268339,0,0.0,,False
MMAB,3.860728986357828e-06,False,False,2.149676003757904,0.0011657389743494,13,0.14072654134427082,0,0.0,,True
SAMD9L,3.859468587367339e-06,False,True,0.9523668896320956,0.0011657389743494,23,0.07951512107869076,0,0.0,,True
NFASC,3.857685943873496e-06,False,False,0.6198341836734684,0.0239136659518825,23,0.07947839397234324,0,0.0,,True
CHIC1,3.8567606527104015e-06,False,True,1.4160841322928306,0.0011657389743494,1,1.827564602893351,0,0.0,,True
FAH,3.854752048604306e-06,False,True,0.3144957755786848,0.0411249718429851,12,0.15221773381263637,0,0.0,,True
PARS2,3.853779529357185e-06,False,True,4.223299195851055,0.0011657389743494,40,0.045653799194529894,0,0.0,,True
LOC114841035,3.852796274518639e-06,False,False,,,14,0.13040614590310015,0,0.0,,False
APBB3,3.850002879234887e-06,False,True,1.319494781926764,0.0011657389743494,5,0.3648724728708487,0,0.0,,True
CEP83,3.847290928642908e-06,False,True,3.3982581719520084,0.0011657389743494,16,0.11394232996542053,0,0.0,,True
CPLX4,3.844822853117991e-06,False,False,,,7,0.2602725367397844,0,0.0,,False
CNGA2,3.8421538284592605e-06,False,False,,,14,0.13004592951097893,0,0.0,,False
NEK7,3.841441122193203e-06,False,True,4.003803837468382,0.0011657389743494,11,0.16548229910567921,0,0.0,,True
TFF2,3.841400033933895e-06,False,False,,,6,0.30338097001331926,0,0.0,,False
NDUFC2-KCTD14,3.840142107161114e-06,False,False,,,53,0.0343337686584786,0,0.0,,False
PLK3,3.837506963696869e-06,False,True,3.803005128205129,0.0011657389743494,12,0.15153675415144988,0,0.0,,True
NDUFAF1,3.837016324037287e-06,False,True,1.1909870600681955,0.0011657389743494,63,0.028860453258862044,0,0.0,,True
ARID5B,3.836431998007977e-06,False,True,2.1395735128391564,0.0011657389743494,7,0.25970452379658,0,0.0,,True
CSDE1,3.836233019013514e-06,False,True,5.3874467278732965,0.0011657389743494,15,0.12118915855931625,0,0.0,,True
SYCE1,3.834838301887696e-06,False,False,,,17,0.10689273398426491,0,0.0,,False
GPR83,3.834702973191553e-06,False,False,,,11,0.1651920318978681,0,0.0,,False
VPS35L,3.8344936417242365e-06,False,False,1.198402169816788,0.0239136659518825,17,0.1068831268863204,0,0.0,,True
FSTL3,3.83422685729304e-06,False,False,,,5,0.363377347719376,0,0.0,,False
SSTR3,3.832980470302606e-06,False,True,0.1937075808249702,0.0320361559395655,18,0.10090534031431071,0,0.0,,True
YIPF7,3.832965110107391e-06,False,False,,,5,0.3632577694150977,0,0.0,,False
MBD3L2,3.832818124283448e-06,False,False,,,9,0.20180213293032828,0,0.0,,False
MASTL,3.831879051008967e-06,False,False,,,13,0.13967493900854683,0,0.0,,False
IGHV3-15,3.830117481525679e-06,False,False,,,9,0.2016599410884176,0,0.0,,False
LCA5,3.825810161804559e-06,False,False,,,24,0.07553743346969619,0,0.0,,False
PGRMC2,3.8225099600336306e-06,False,False,1.425317615920001,0.0011657389743494,6,0.30188909494358934,0,0.0,,True
RIPOR2,3.818531086719197e-06,False,False,0.6357369751021977,0.0011657389743494,17,0.10643818475016228,0,0.0,,True
VPS50,3.818152701809073e-06,False,True,1.739498217217914,0.0011657389743494,5,0.36185396785584945,0,0.0,,True
WARS1,3.8156369047278406e-06,False,False,,,38,0.04758099220195617,0,0.0,,False
LPXN,3.815436517584114e-06,False,True,0.763383054626523,0.0011657389743494,7,0.2582832497460583,0,0.0,,True
GRIK5,3.809236211019582e-06,False,False,,,12,0.15042038924614493,0,0.0,,False
MGAT2,3.8091343437318617e-06,False,True,2.6528263507724787,0.0011657389743494,9,0.20055515556897555,0,0.0,,True
FABP2,3.8084588639384697e-06,False,False,0.5366320698624989,0.0011657389743494,6,0.30077938621098055,0,0.0,,True
RBP4,3.8081531243460405e-06,False,False,,,19,0.09497533892119026,0,0.0,,False
DNHD1,3.8026851429673685e-06,False,True,0.2484925897800778,0.0167945227654946,5,0.3603880763693034,0,0.0,,True
BBIP1,3.800913880951992e-06,False,True,1.0015093486032285,0.0011657389743494,18,0.10006116953488395,0,0.0,,True
TCIRG1,3.800693723832638e-06,False,True,0.7464478632478659,0.0011657389743494,48,0.03752076516615279,0,0.0,,True
CADPS2,3.7968729934913466e-06,False,False,,,3,0.5997287455652698,0,0.0,,False
SYNE4,3.7948847054914737e-06,False,True,0.6278424432233862,0.0011657389743494,14,0.1284460047531564,0,0.0,,True
MUC6,3.7937988580151474e-06,False,False,,,24,0.07490539695246073,0,0.0,,False
CA1,3.7930195807484665e-06,False,False,0.2441238573021067,0.0137325926361703,12,0.1497800215444557,0,0.0,,True
BCAS1,3.791444149995877e-06,False,False,,,3,0.5988712416390154,0,0.0,,False
SSTR1,3.7906514327100533e-06,False,False,,,16,0.11226488049399912,0,0.0,,False
WNT5B,3.782657269003419e-06,False,False,,,34,0.05271911686735177,0,0.0,,False
PDXK,3.782453157281427e-06,False,True,0.7000675585284242,0.0011657389743494,12,0.14936277109244808,0,0.0,,True
